gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Cardiomyocyte	Other
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC0AFC650CD	KDR	0.026	0.699
KDR	P35968	True	VGFR2_HUMAN	FLT1_complex	CPI-SC03F1C301F	KDR	0.026	0.699
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0744403E1	LRP5	0.174	0.034
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	LRP5	0.174	0.034
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC086EAFF18	LRP5	0.174	0.034
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC01A9C52E5	LRP5	0.174	0.034
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC094731290	LRP5	0.174	0.034
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	LRP5	0.174	0.034
LRP5	O75197	True	LRP5_HUMAN	FZD1_LRP5	CPI-SC0F16DF8F0	LRP5	0.174	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0744403E1	FZD1	0.174	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0D5C7F2EB	FZD1	0.174	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC086EAFF18	FZD1	0.174	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC01A9C52E5	FZD1	0.174	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC094731290	FZD1	0.174	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0F416B44F	FZD1	0.174	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP5	CPI-SC0F16DF8F0	FZD1	0.174	0.034
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0735548E0	LRP6	0.215	0.034
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC041A30C3B	LRP6	0.215	0.034
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC04091DFF6	LRP6	0.215	0.034
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC02CD1EEDE	LRP6	0.215	0.034
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC047C4B365	LRP6	0.215	0.034
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC056F0C465	LRP6	0.215	0.034
LRP6	O75581	True	LRP6_HUMAN	FZD1_LRP6	CPI-SC0552DC1E5	LRP6	0.215	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0735548E0	FZD1	0.215	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC041A30C3B	FZD1	0.215	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC04091DFF6	FZD1	0.215	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC02CD1EEDE	FZD1	0.215	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC047C4B365	FZD1	0.215	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC056F0C465	FZD1	0.215	0.034
FZD1	Q9UP38	True	FZD1_HUMAN	FZD1_LRP6	CPI-SC0552DC1E5	FZD1	0.215	0.034
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC029ADF8EA	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC055AF31A9	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC06037057B	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0148F76F0	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0EB633CED	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0675C8528	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0A79539F5	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD2_LRP5	CPI-SC0637CC9D5	LRP5	0.174	0.066
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC029ADF8EA	FZD2	0.174	0.066
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC055AF31A9	FZD2	0.174	0.066
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC06037057B	FZD2	0.174	0.066
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0148F76F0	FZD2	0.174	0.066
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0EB633CED	FZD2	0.174	0.066
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0675C8528	FZD2	0.174	0.066
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0A79539F5	FZD2	0.174	0.066
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0637CC9D5	FZD2	0.174	0.066
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC054FD289E	LRP6	0.319	0.094
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC08DE61392	LRP6	0.319	0.094
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC058678C1B	LRP6	0.319	0.094
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC0EBBD9B59	LRP6	0.319	0.094
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC0245AE3FF	LRP6	0.319	0.094
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC07D1540F8	LRP6	0.319	0.094
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC066B2A89A	LRP6	0.319	0.094
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC0486FECAB	LRP6	0.319	0.094
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC054FD289E	FZD2	0.319	0.094
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC08DE61392	FZD2	0.319	0.094
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC058678C1B	FZD2	0.319	0.094
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC0EBBD9B59	FZD2	0.319	0.094
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC0245AE3FF	FZD2	0.319	0.094
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC07D1540F8	FZD2	0.319	0.094
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC066B2A89A	FZD2	0.319	0.094
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC0486FECAB	FZD2	0.319	0.094
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC044BB9279	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0B0BAF8DB	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0671450D5	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC066A4E191	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0E11F543C	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC081B09E04	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC02753B9BD	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD3_LRP5	CPI-SC0AEC52E73	LRP5	0.174	0.066
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC044BB9279	FZD3	0.174	0.066
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC0B0BAF8DB	FZD3	0.174	0.066
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC0671450D5	FZD3	0.174	0.066
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC066A4E191	FZD3	0.174	0.066
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC0E11F543C	FZD3	0.174	0.066
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC081B09E04	FZD3	0.174	0.066
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC02753B9BD	FZD3	0.174	0.066
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP5	CPI-SC0AEC52E73	FZD3	0.174	0.066
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC06CA35957	LRP6	0.221	0.08
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC03F9E6AC5	LRP6	0.221	0.08
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC015580274	LRP6	0.221	0.08
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC0C646FE07	LRP6	0.221	0.08
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC063989793	LRP6	0.221	0.08
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC0B739B6BE	LRP6	0.221	0.08
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC018C0B727	LRP6	0.221	0.08
LRP6	O75581	True	LRP6_HUMAN	FZD3_LRP6	CPI-SC0ECDB073E	LRP6	0.221	0.08
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC06CA35957	FZD3	0.221	0.08
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC03F9E6AC5	FZD3	0.221	0.08
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC015580274	FZD3	0.221	0.08
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC0C646FE07	FZD3	0.221	0.08
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC063989793	FZD3	0.221	0.08
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC0B739B6BE	FZD3	0.221	0.08
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC018C0B727	FZD3	0.221	0.08
FZD3	Q9NPG1	True	FZD3_HUMAN	FZD3_LRP6	CPI-SC0ECDB073E	FZD3	0.221	0.08
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0953D36EF	LRP5	0.052	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC001BD2F39	LRP5	0.052	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC05D7BF6AC	LRP5	0.052	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC09E6AC2F5	LRP5	0.052	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC09C59F73D	LRP5	0.052	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC016937C58	LRP5	0.052	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0D721C667	LRP5	0.052	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD4_LRP5	CPI-SC0CDC53EF1	LRP5	0.052	0.066
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0953D36EF	FZD4	0.052	0.066
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC001BD2F39	FZD4	0.052	0.066
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC05D7BF6AC	FZD4	0.052	0.066
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC09E6AC2F5	FZD4	0.052	0.066
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC09C59F73D	FZD4	0.052	0.066
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC016937C58	FZD4	0.052	0.066
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0D721C667	FZD4	0.052	0.066
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0CDC53EF1	FZD4	0.052	0.066
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC010561E8D	LRP6	0.052	0.219
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0594F894D	LRP6	0.052	0.219
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0B6207B1C	LRP6	0.052	0.219
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC092B44A03	LRP6	0.052	0.219
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC04AF69F59	LRP6	0.052	0.219
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0E149DD74	LRP6	0.052	0.219
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC09771D617	LRP6	0.052	0.219
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0F7419D8D	LRP6	0.052	0.219
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC010561E8D	FZD4	0.052	0.219
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0594F894D	FZD4	0.052	0.219
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0B6207B1C	FZD4	0.052	0.219
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC092B44A03	FZD4	0.052	0.219
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC04AF69F59	FZD4	0.052	0.219
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0E149DD74	FZD4	0.052	0.219
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC09771D617	FZD4	0.052	0.219
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0F7419D8D	FZD4	0.052	0.219
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC08E2BBB8C	LRP5	0.011	0.008
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC03346B36E	LRP5	0.011	0.008
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC0FBD05A5F	LRP5	0.011	0.008
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC0AA850318	LRP5	0.011	0.008
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC0A1AC8874	LRP5	0.011	0.008
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC027A59AFB	LRP5	0.011	0.008
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC01FEEE70F	LRP5	0.011	0.008
LRP5	O75197	True	LRP5_HUMAN	FZD5_LRP5	CPI-SC0B092EF65	LRP5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC08E2BBB8C	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC03346B36E	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0FBD05A5F	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0AA850318	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0A1AC8874	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC027A59AFB	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC01FEEE70F	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP5	CPI-SC0B092EF65	FZD5	0.011	0.008
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0FD6A26C5	LRP6	0.011	0.008
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC059A22B9E	LRP6	0.011	0.008
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC081C6762E	LRP6	0.011	0.008
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0ACB46CDE	LRP6	0.011	0.008
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC033C6423D	LRP6	0.011	0.008
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0DD562B41	LRP6	0.011	0.008
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0D06695E4	LRP6	0.011	0.008
LRP6	O75581	True	LRP6_HUMAN	FZD5_LRP6	CPI-SC0EDC637EC	LRP6	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0FD6A26C5	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC059A22B9E	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC081C6762E	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0ACB46CDE	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC033C6423D	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0DD562B41	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0D06695E4	FZD5	0.011	0.008
FZD5	Q13467	True	FZD5_HUMAN	FZD5_LRP6	CPI-SC0EDC637EC	FZD5	0.011	0.008
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC08496F2AE	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0A070755C	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC02D16C89A	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC08EAA7ADA	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0C945DA9F	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC01D1E05E8	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC0FE1FBFB5	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD6_LRP5	CPI-SC06EFA5CC2	LRP5	0.174	0.066
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC08496F2AE	FZD6	0.174	0.066
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0A070755C	FZD6	0.174	0.066
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC02D16C89A	FZD6	0.174	0.066
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC08EAA7ADA	FZD6	0.174	0.066
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0C945DA9F	FZD6	0.174	0.066
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC01D1E05E8	FZD6	0.174	0.066
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0FE1FBFB5	FZD6	0.174	0.066
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC06EFA5CC2	FZD6	0.174	0.066
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC0342728D2	LRP6	0.257	0.256
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC0DC10FB9C	LRP6	0.257	0.256
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC0796645C7	LRP6	0.257	0.256
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC08E139858	LRP6	0.257	0.256
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC068774A8A	LRP6	0.257	0.256
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC039EE3D74	LRP6	0.257	0.256
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC02D62FB5B	LRP6	0.257	0.256
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC02CD488A4	LRP6	0.257	0.256
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0342728D2	FZD6	0.257	0.256
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0DC10FB9C	FZD6	0.257	0.256
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0796645C7	FZD6	0.257	0.256
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC08E139858	FZD6	0.257	0.256
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC068774A8A	FZD6	0.257	0.256
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC039EE3D74	FZD6	0.257	0.256
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC02D62FB5B	FZD6	0.257	0.256
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC02CD488A4	FZD6	0.257	0.256
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0714EE585	LRP5	0.003	0.011
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0B3337FB4	LRP5	0.003	0.011
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC0DE64F872	LRP5	0.003	0.011
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC026062296	LRP5	0.003	0.011
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC052C897AB	LRP5	0.003	0.011
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC09CB5E882	LRP5	0.003	0.011
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC01F6AC0E2	LRP5	0.003	0.011
LRP5	O75197	True	LRP5_HUMAN	FZD7_LRP5	CPI-SC02FD11A30	LRP5	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0714EE585	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0B3337FB4	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0DE64F872	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC026062296	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC052C897AB	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC09CB5E882	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC01F6AC0E2	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC02FD11A30	FZD7	0.003	0.011
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0D837BE1B	LRP6	0.003	0.011
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0F9BC4D34	LRP6	0.003	0.011
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC063E27411	LRP6	0.003	0.011
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC06C2EDE8B	LRP6	0.003	0.011
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC006CB27E1	LRP6	0.003	0.011
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC00FA2B152	LRP6	0.003	0.011
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC059D7F9EE	LRP6	0.003	0.011
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0C6A402E9	LRP6	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0D837BE1B	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0F9BC4D34	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC063E27411	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC06C2EDE8B	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC006CB27E1	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC00FA2B152	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC059D7F9EE	FZD7	0.003	0.011
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0C6A402E9	FZD7	0.003	0.011
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC04590CF27	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0B4E996CD	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0DBD2C78A	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0596FD9F6	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC07D38F0B5	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC07DA6989D	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0C1671F4D	LRP5	0.174	0.066
LRP5	O75197	True	LRP5_HUMAN	FZD8_LRP5	CPI-SC0F68FD442	LRP5	0.174	0.066
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC04590CF27	FZD8	0.174	0.066
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0B4E996CD	FZD8	0.174	0.066
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0DBD2C78A	FZD8	0.174	0.066
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC0596FD9F6	FZD8	0.174	0.066
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC07D38F0B5	FZD8	0.174	0.066
FZD8	Q9H461	True	FZD8_HUMAN	FZD8_LRP5	CPI-SC07DA6989D	FZD8	0.174	0.066
